"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat"
"4401","tRNA-synt_His",1.0000000000031,0.855462701553528,0,3
"4719","zf-C4_Topoisom",1.0000000000032,0.951110954778212,0,1
"663","Churchill",1.00000000000322,0.925700254084407,0,2
"1200","DUF382",1.0000000000033,0.955224951387168,0,1
"3841","Sec3_C",1.0000000000033,0.955224951387168,0,1
"3842","Sec3-PIP2_bind",1.0000000000033,0.955224951387168,0,1
"1312","DUF4821",1.00000000000333,0.943635686930472,0,1
"2770","NHR2",1.00000000000336,0.960707557328871,0,1
"4517","UPF0565",1.00000000000336,0.960707557328871,0,1
"3353","Pterin_4a",1.0000000000034,0.92743633309688,0,2
"4359","Transmemb_17",1.00000000000343,0.926397545964377,0,2
"2207","Isy1",1.00000000000348,0.925534244363614,0,2
"665","CI-B14_5a",1.00000000000353,0.963150473811586,0,1
"2641","MRP-S33",1.00000000000353,0.963150473811586,0,1
"3571","Ribosomal_L37e",1.00000000000353,0.963150473811586,0,1
"3829","Sdh5",1.00000000000353,0.963150473811586,0,1
"1832","GluR_Homer-bdg",1.00000000000353,0.863911232072532,0,3
"4681","YhhN",1.00000000000356,0.925420774031392,0,2
"24","5_nucleotid_C",1.00000000000362,0.918629067066139,0,2
"3257","Porin_3",1.00000000000372,0.889244718360195,0,3
"3171","Phytochelatin",1.00000000000372,0.890083684216385,0,3
"1774","GATase_6",1.00000000000377,0.922155909061353,0,2
"3675","RNA_pol_Rpb4",1.00000000000388,0.891715885811077,0,3
"399","BCNT",1.00000000000395,0.962105526399056,0,1
"2244","KH_6",1.00000000000395,0.962105526399056,0,1
"3188","PIG-F",1.00000000000395,0.962105526399056,0,1
"3306","Pro_CA",1.00000000000395,0.962105526399056,0,1
"626","CENP-X",1.00000000000398,0.963343397380995,0,1
"1120","DUF2347",1.00000000000413,0.961006439148475,0,1
"1559","FAM117",1.00000000000413,0.961006439148475,0,1
"2161","IMPDH",1.00000000000415,0.887617210217236,0,3
"1978","HATPase_c_4",1.00000000000416,0.922066846674092,0,2
"971","DNA_pol_A",1.00000000000418,0.868662310077787,0,2
"4365","TRAP-gamma",1.00000000000427,0.926467210568871,0,2
"52","AAA_19",1.00000000000431,0.906874863697094,0,2
"4554","UvrD_C",1.00000000000431,0.906874863697094,0,2
"51","AAA_18",1.00000000000436,0.962386031382507,0,1
"445","BORCS8",1.00000000000436,0.962386031382507,0,1
"998","DOR",1.00000000000436,0.962386031382507,0,1
"2940","P-mevalo_kinase",1.00000000000436,0.962386031382507,0,1
"4225","THOC7",1.00000000000436,0.962386031382507,0,1
"4564","Vac_ImportDeg",1.00000000000436,0.962386031382507,0,1
"2419","MAPEG",1.00000000000437,0.858478206339267,0,4
"4123","SYS1",1.00000000000443,0.926749142986399,0,2
"4410","TruD",1.00000000000443,0.921193037882518,0,2
"3521","Ribosomal_60s",1.00000000000455,0.89186468402083,0,3
"1280","DUF4602",1.00000000000456,0.96227879897958,0,1
"2934","Oxidored_q6",1.00000000000456,0.96227879897958,0,1
"3975","SOSSC",1.00000000000456,0.96227879897958,0,1
"3892","SH3-WW_linker",1.00000000000466,0.959291540594307,0,1
"2357","LPMO_10",1.00000000000469,0.889771030336556,0,3
"4761","zf-rbx1",1.0000000000047,0.927064189600839,0,2
"1221","DUF4215",1.00000000000474,0.927329090562773,0,1
"123","Ad_cyc_g-alpha",1.0000000000048,0.960652368219893,0,1
"999","Dor1",1.0000000000048,0.960652368219893,0,1
"1905","Golgin_A5",1.00000000000482,0.95999034535906,0,1
"3352","PTEN_C2",1.00000000000487,0.800326795187595,0,4
"2303","Ldh_1_C",1.0000000000049,0.854399861637831,0,4
"2304","Ldh_1_N",1.0000000000049,0.854399861637831,0,4
"1326","DUF608",1.00000000000494,0.764618674909906,0,5
"1836","Glyco_hydr_116N",1.00000000000494,0.764618674909906,0,5
"1608","Fe-ADH",1.00000000000496,0.960913705514948,0,1
"2819","NPF",1.00000000000496,0.960913705514948,0,1
"3445","Rbsn",1.00000000000496,0.960913705514948,0,1
"1541","F420_oxidored",1.00000000000498,0.88905046056795,0,3
"2165","Indigoidine_A",1.000000000005,0.959883172157643,0,1
"2267","Ku_PK_bind",1.000000000005,0.959883172157643,0,1
"922","DFP",1.00000000000506,0.960264372346474,0,1
"1793","GDI",1.0000000000051,0.886659472603985,0,3
"604","CDO_I",1.00000000000514,0.962393262047221,0,1
"3459","Redoxin",1.00000000000514,0.962393262047221,0,1
"3595","Ribosomal_S19",1.00000000000514,0.962393262047221,0,1
"3658","RNA_pol_Rbc25",1.00000000000514,0.962393262047221,0,1
"4632","WBP-1",1.00000000000514,0.962393262047221,0,1
"131","AdenylateSensor",1.00000000000516,0.960756151016558,0,1
"1328","DUF647",1.00000000000516,0.960756151016558,0,1
"3775","SAC3_GANP",1.00000000000516,0.852385095158748,0,3
"2392","MAD",1.00000000000524,0.958961364635602,0,1
"3017","PCAF_N",1.00000000000524,0.958961364635602,0,1
"2040","HIG_1_N",1.00000000000534,0.927557695869499,0,2
"959","DMAP1",1.00000000000537,0.960982250041783,0,1
"3788","SANT_DAMP1_like",1.00000000000537,0.960982250041783,0,1
"647","CHD5",1.0000000000054,0.962622107497802,0,1
"2618","MPP6",1.0000000000054,0.962622107497802,0,1
"2805","Nop16",1.0000000000054,0.962622107497802,0,1
"3395","Rab3-GTPase_cat",1.00000000000541,0.949853334076424,0,1
"4232","Thyroglobulin_1",1.00000000000543,0.889541483966285,0,3
"153","AhpC-TSA_2",1.00000000000545,0.890702385964396,0,3
"1092","DUF1908",1.00000000000549,0.929122666926621,0,1
"4602","Vps35",1.00000000000559,0.914356683579606,0,2
"3523","Ribosomal_L10",1.00000000000562,0.890436225250325,0,3
"1093","DUF1966",1.00000000000576,0.960940841652563,0,1
"3228","PLDc_3",1.00000000000576,0.960940841652563,0,1
"731","Codanin-1_C",1.00000000000583,0.920114098000986,0,2
"3185","PIEZO",1.00000000000589,0.888965471870947,0,2
"3186","Piezo_RRas_bdg",1.00000000000589,0.888965471870947,0,2
"3554","Ribosomal_L27A",1.00000000000591,0.891211294518878,0,3
"2249","KIND",1.00000000000594,0.960569939354085,0,1
"4446","UAE_UbL",1.00000000000594,0.960569939354085,0,1
"4451","UBA2_C",1.00000000000594,0.960569939354085,0,1
"1300","DUF4746",1.00000000000597,0.940444916015865,0,1
"1957","GYF",1.00000000000601,0.867688582500647,0,3
"462","BRE1",1.00000000000615,0.951626914389682,0,1
"186","Allantoicase",1.00000000000626,0.960906719872533,0,1
"2791","NMT",1.00000000000626,0.960906719872533,0,1
"2792","NMT_C",1.00000000000626,0.960906719872533,0,1
"3867","SepSecS",1.00000000000626,0.960906719872533,0,1
"3974","Sorting_nexin",1.00000000000626,0.960906719872533,0,1
"4282","Tmemb_161AB",1.00000000000626,0.960906719872533,0,1
"4793","Zn_dep_PLPC",1.00000000000632,0.957435607977321,0,1
"3048","PEPCK_C",1.00000000000634,0.960516022597742,0,1
"3049","PEPCK_N",1.00000000000634,0.960516022597742,0,1
"4073","Strumpellin",1.00000000000634,0.945327638778827,0,1
"4658","XK-related",1.0000000000064,0.871335253409922,0,3
"3423","Ran_BP1",1.00000000000645,0.888725974551843,0,3
"2374","LTV",1.00000000000682,0.961003336692965,0,1
"3634","RILP",1.00000000000682,0.961003336692965,0,1
"4694","Zf_RING",1.00000000000682,0.961003336692965,0,1
"863","Cytochrom_C",1.0000000000069,0.96309472960789,0,1
"1197","DUF3767",1.0000000000069,0.96309472960789,0,1
"4504","UPF0139",1.0000000000069,0.96309472960789,0,1
"4521","UPF0767",1.0000000000069,0.96309472960789,0,1
"4768","zf-RING_9",1.00000000000694,0.875671067363685,0,3
"275","Arginase",1.00000000000701,0.887879089410471,0,3
"3248","POLO_box",1.00000000000703,0.87987025773796,0,3
"3016","PC-Esterase",1.00000000000714,0.959862629769194,0,1
"728","Cob_adeno_trans",1.00000000000718,0.962180891036745,0,1
"3474","Rer1",1.00000000000718,0.962180891036745,0,1
"4508","UPF0193",1.00000000000718,0.962180891036745,0,1
"4720","zf-C4H2",1.00000000000718,0.962180891036745,0,1
"1931","GSDH",1.00000000000724,0.960444215315269,0,1
"369","BAAT_C",1.00000000000731,0.88895619493893,0,3
"423","Bile_Hydr_Trans",1.00000000000731,0.88895619493893,0,3
"2028","HGTP_anticodon2",1.00000000000733,0.890385440710249,0,2
"2864","Nucleoporin_C",1.00000000000737,0.886784990973061,0,2
"2867","Nucleoporin_N",1.00000000000737,0.886784990973061,0,2
"3199","Pinin_SDK_memA",1.00000000000738,0.961376300423414,0,1
"3200","Pinin_SDK_N",1.00000000000738,0.961376300423414,0,1
"2291","LAMTOR",1.00000000000743,0.962674956798297,0,1
"4279","TMEM70",1.00000000000743,0.962674956798297,0,1
"4740","zf-DNL",1.00000000000743,0.962674956798297,0,1
"1694","FPL",1.00000000000744,0.946850188866416,0,1
"1342","DUF829",1.00000000000745,0.889497508151719,0,3
"1359","Dus",1.00000000000764,0.853598557206066,0,4
"1114","DUF2205",1.00000000000773,0.962828084321509,0,1
"2638","MRP-S24",1.00000000000773,0.962828084321509,0,1
"2853","Nuc_deoxyrib_tr",1.00000000000773,0.962828084321509,0,1
"3575","Ribosomal_L44",1.00000000000773,0.962828084321509,0,1
"3488","Rgp1",1.00000000000774,0.96116036456441,0,1
"4569","VASP_tetra",1.00000000000774,0.96116036456441,0,1
"3381","Pyr_redox_dim",1.00000000000775,0.852300656977739,0,4
"1089","DUF1897",1.00000000000785,0.960502523256826,0,1
"3274","PPTA",1.00000000000786,0.855009692115944,0,4
"1440","EI24",1.00000000000792,0.962342859145944,0,1
"3647","RMP",1.00000000000792,0.962342859145944,0,1
"3407","Rad21_Rec8",1.00000000000793,0.960675705177387,0,1
"3408","Rad21_Rec8_N",1.00000000000793,0.960675705177387,0,1
"3728","RRN3",1.00000000000793,0.960675705177387,0,1
"1786","GCV_H",1.00000000000803,0.926611131076391,0,2
"775","COX6A",1.00000000000808,0.963007678560593,0,1
"2646","Mss4",1.00000000000808,0.963007678560593,0,1
"4029","SRP14",1.00000000000808,0.963007678560593,0,1
"3944","SMK-1",1.00000000000819,0.95799459601427,0,1
"4239","Tim44",1.00000000000821,0.924236841376385,0,2
"1530","Exo84_C",1.00000000000821,0.959841754136941,0,1
"3413","Rad54_N",1.00000000000821,0.959841754136941,0,1
"476","BTD",1.00000000000823,0.960678497229084,0,1
"533","CARM1",1.00000000000823,0.960678497229084,0,1
"2281","LAG1-DNAbind",1.00000000000823,0.960678497229084,0,1
"449","BPL_LplA_LipB",1.00000000000824,0.888512347610876,0,3
"601","CDK2AP",1.00000000000827,0.9632868633007,0,1
"1003","DPM2",1.00000000000827,0.9632868633007,0,1
"3062","Peptidase_C50",1.00000000000832,0.92417554435939,0,1
"77","ABC1",1.00000000000836,0.886778693714894,0,3
"3480","REV1_C",1.00000000000845,0.948245128928969,0,1
"4629","WASH-7_C",1.00000000000851,0.945063633641306,0,1
"4630","WASH-7_mid",1.00000000000851,0.945063633641306,0,1
"4631","WASH-7_N",1.00000000000851,0.945063633641306,0,1
"2530","MGS",1.00000000000855,0.826787632782882,0,3
"4716","zf-C3HC4_4",1.00000000000866,0.887216662521718,0,3
"2651","MT-A70",1.0000000000087,0.887006921544166,0,3
"1467","ELYS",1.0000000000087,0.927233900556374,0,1
"1468","ELYS-bb",1.0000000000087,0.927233900556374,0,1
"4523","Upf2",1.00000000000877,0.940086375301567,0,1
"3508","Ribonuc_2-5A",1.00000000000877,0.956684680594866,0,1
"3412","Rad52_Rad22",1.00000000000879,0.88840927104668,0,3
"868","DAD",1.0000000000088,0.963047161162932,0,1
"1069","DUF1674",1.0000000000088,0.963047161162932,0,1
"1054","DUF1308",1.00000000000884,0.961066061939904,0,1
"3192","PIG-U",1.00000000000884,0.961066061939904,0,1
"3943","SMI1_KNR4",1.00000000000884,0.961066061939904,0,1
"3692","RNase_Zc3h12a",1.00000000000887,0.88390740284211,0,3
"3574","Ribosomal_L40e",1.00000000000891,0.962936991844441,0,1
"938","DIE2_ALG10",1.00000000000891,0.960954065237263,0,1
"1151","DUF3371",1.00000000000891,0.960954065237263,0,1
"1738","G-gamma",1.00000000000891,0.960954065237263,0,1
"2560","MITF_TFEB_C_3_N",1.00000000000891,0.960954065237263,0,1
"2911","OMPdecase",1.00000000000891,0.960954065237263,0,1
"4152","TBCC",1.00000000000897,0.888205573055406,0,3
"319","ATG27",1.00000000000901,0.890723616303162,0,3
"2683","Myc-LZ",1.00000000000911,0.888685581632883,0,3
"2592","MoaC",1.00000000000912,0.889628598690878,0,3
"4522","UPF1_Zn_bind",1.00000000000913,0.947834823462231,0,1
"4543","USP7_ICP0_bdg",1.00000000000913,0.947834823462231,0,1
"1630","Ferritin",1.00000000000915,0.891759658940692,0,3
"2107","HTH_9",1.0000000000092,0.960835819110875,0,1
"3682","RNA_pol_Rpc82",1.0000000000092,0.960835819110875,0,1
"1574","FAM72",1.00000000000923,0.962774145638836,0,1
"2667","Muted",1.00000000000923,0.962774145638836,0,1
"2942","P16-Arc",1.00000000000923,0.962774145638836,0,1
"3702","Rotamase",1.00000000000923,0.962774145638836,0,1
"1206","DUF4061",1.00000000000925,0.962897944486792,0,1
"2239","Keratin_assoc",1.00000000000925,0.962897944486792,0,1
"74","ABC_tran_Xtn",1.00000000000929,0.885580635608589,0,3
"3942","Smg8_Smg9",1.00000000000938,0.868195712765792,0,3
"3498","RhoGAP-FF1",1.00000000000943,0.925800385433873,0,1
"637","CGI-121",1.00000000000947,0.962554768456894,0,1
"1263","DUF4541",1.00000000000947,0.962554768456894,0,1
"2402","Mago-bind",1.00000000000947,0.962554768456894,0,1
"2633","MRP-L28",1.00000000000947,0.962554768456894,0,1
"2912","OPA3",1.00000000000947,0.962554768456894,0,1
"3924","Skp1",1.00000000000947,0.962554768456894,0,1
"4767","zf-RING_6",1.00000000000958,0.958787209995759,0,1
"1378","E_Pc_C",1.00000000000963,0.960236285588435,0,1
"2773","Nicastrin",1.00000000000963,0.960236285588435,0,1
"389","BBS2_C",1.00000000000963,0.960079574214183,0,1
"390","BBS2_Mid",1.00000000000963,0.960079574214183,0,1
"391","BBS2_N",1.00000000000963,0.960079574214183,0,1
"1182","DUF3548",1.00000000000963,0.960079574214183,0,1
"4526","Urease_alpha",1.00000000000968,0.959044265027041,0,1
"4527","Urease_beta",1.00000000000968,0.959044265027041,0,1
"4528","Urease_gamma",1.00000000000968,0.959044265027041,0,1
"65","AAA_assoc_2",1.00000000000968,0.960588824747583,0,1
"2531","MgsA_C",1.00000000000968,0.960588824747583,0,1
"3757","RuvB_N",1.00000000000968,0.960588824747583,0,1
"3884","SGT1",1.00000000000968,0.960588824747583,0,1
"1351","DUF908",1.00000000000971,0.918162035854825,0,1
"1352","DUF913",1.00000000000971,0.918162035854825,0,1
"4414","TSGA13",1.00000000000975,0.960831928178889,0,1
"4422","Tti2",1.00000000000975,0.960831928178889,0,1
"4589","Vma12",1.00000000000992,0.891908426296457,0,3
"876","DALR_1",1.00000000000996,0.924897076948624,0,2
"2529","Mgm101p",1.00000000000997,0.96205162043452,0,1
"2573","MMACHC",1.00000000000997,0.96205162043452,0,1
"4546","Utp11",1.00000000000997,0.96205162043452,0,1
"1320","DUF5303",1.00000000000998,0.921752075863206,0,1
"3940","SMG1",1.00000000000998,0.921752075863206,0,1
"1989","HD_4",1.00000000001001,0.962335699520361,0,1
"2353","LOH1CR12",1.00000000001001,0.962335699520361,0,1
"2461","Med20",1.00000000001001,0.962335699520361,0,1
"4101","Swi5",1.00000000001001,0.962335699520361,0,1
"1955","GWT1",1.00000000001006,0.960959517756534,0,1
"2845","NTP_transf_3",1.00000000001006,0.960959517756534,0,1
"874","Dak1",1.00000000001007,0.960681262865621,0,1
"875","Dak2",1.00000000001007,0.960681262865621,0,1
"3145","PHAT",1.00000000001007,0.960681262865621,0,1
"4723","zf-C6H2",1.00000000001013,0.926285831804278,0,2
"1465","Elongin_A",1.00000000001017,0.961045399782287,0,1
"2026","HgmA",1.00000000001017,0.961045399782287,0,1
"2296","Las1",1.00000000001017,0.961045399782287,0,1
"2620","MR_MLE_C",1.00000000001017,0.961045399782287,0,1
"2621","MR_MLE_N",1.00000000001017,0.961045399782287,0,1
"2335","Lipase_GDSL_2",1.00000000001017,0.890970229366638,0,3
"1268","DUF4555",1.00000000001017,0.890079691012992,0,3
"3470","Reprolysin_2",1.00000000001029,0.815716254645657,0,5
"1074","DUF1726",1.00000000001033,0.95266996503659,0,1
"1901","GNAT_acetyltr_2",1.00000000001033,0.95266996503659,0,1
"2006","Helicase_RecD",1.00000000001033,0.95266996503659,0,1
"4380","tRNA_bind_2",1.00000000001033,0.95266996503659,0,1
"4548","Utp13",1.00000000001033,0.95266996503659,0,1
"3931","Sld5",1.00000000001039,0.857837855128559,0,4
"181","Alg14",1.00000000001044,0.962285874491318,0,1
"2477","Med7",1.00000000001044,0.962285874491318,0,1
"3237","PMSR",1.00000000001044,0.962285874491318,0,1
"4229","Thymidylate_kin",1.00000000001044,0.962285874491318,0,1
"1249","DUF4499",1.00000000001045,0.962835818726045,0,1
"2656","Mtf2_C",1.00000000001045,0.962835818726045,0,1
"3807","SAYSvFN",1.00000000001045,0.962835818726045,0,1
"707","Cnd2",1.00000000001046,0.959686018130348,0,1
"2474","Med31",1.00000000001048,0.96286682658576,0,1
"2565","Mitoc_L55",1.00000000001048,0.96286682658576,0,1
"3703","Rotamase_3",1.00000000001048,0.96286682658576,0,1
"4260","TMEM107",1.00000000001048,0.96286682658576,0,1
"2981","PAN_1",1.00000000001062,0.886013574009022,0,3
"3755","Runt",1.00000000001063,0.960878117300445,0,1
"3756","RunxI",1.00000000001063,0.960878117300445,0,1
"1196","DUF3754",1.00000000001068,0.960886659095315,0,1
"2097","HSF_DNA-bind",1.00000000001068,0.960886659095315,0,1
"2734","NAT",1.00000000001068,0.960886659095315,0,1
"4145","Tau95",1.00000000001068,0.960886659095315,0,1
"4576","Vert_HS_TF",1.00000000001068,0.960886659095315,0,1
"2340","Lipocalin_2",1.00000000001068,0.857852300815093,0,4
"4583","Vinculin",1.00000000001077,0.859100181042185,0,3
"787","CPT_N",1.00000000001078,0.959551352915414,0,1
"3851","Sec7_N",1.00000000001079,0.79232526510916,0,3
"2240","ketoacyl-synt",1.00000000001082,0.755952863491857,0,4
"2241","Ketoacyl-synt_C",1.00000000001082,0.755952863491857,0,4
"856","Cys_rich_FGFR",1.00000000001084,0.945274860905135,0,1
"1460","ELM2",1.00000000001106,0.837359520707755,0,4
"1193","DUF3730",1.00000000001107,0.925453544067847,0,1
"1676","Focadhesin",1.00000000001107,0.925453544067847,0,1
"628","CEP209_CC5",1.0000000000111,0.924641105401901,0,1
"3986","Spatacsin_C",1.00000000001117,0.94590721930176,0,1
"811","Ctf8",1.0000000000112,0.963031350519734,0,1
"1080","DUF1754",1.0000000000112,0.963031350519734,0,1
"4465","UCR_14kD",1.0000000000112,0.963031350519734,0,1
"600","CDI",1.0000000000112,0.892064064879608,0,3
"4261","TMEM117",1.00000000001124,0.902669800600871,0,2
"1260","DUF4537",1.00000000001125,0.925066909887366,0,1
"3418","Radial_spoke_3",1.00000000001125,0.961091145133232,0,1
"635","CG-1",1.00000000001126,0.937748322084781,0,1
"755","Condensation",1.00000000001126,0.937748322084781,0,1
"1276","DUF4590",1.00000000001126,0.937748322084781,0,1
"2117","Hydantoinase_B",1.00000000001142,0.879578291028386,0,2
"689","Clp1",1.00000000001148,0.961105944876607,0,1
"690","CLP1_N",1.00000000001148,0.961105944876607,0,1
"2139","IFRD",1.00000000001148,0.961105944876607,0,1
"2140","IFRD_C",1.00000000001148,0.961105944876607,0,1
"486","c-SKI_SMAD_bind",1.00000000001148,0.960096520510132,0,1
"3451","RdRP",1.00000000001152,0.790035878946589,0,3
"3403","RAC_head",1.00000000001153,0.960623798294708,0,1
"2820","NPL4",1.00000000001166,0.888074333194665,0,3
"4487","UN_NPL4",1.00000000001166,0.888074333194665,0,3
"4756","zf-NPL4",1.00000000001166,0.888074333194665,0,3
"2349","LMF1",1.0000000000117,0.882184627501224,0,3
"4556","V_ATPase_I",1.00000000001178,0.876478471351178,0,3
"4340","TPR_MLP1_2",1.00000000001187,0.924429163041935,0,1
"1211","DUF4147",1.0000000000119,0.960826109719895,0,1
"2600","MOFRL",1.0000000000119,0.960826109719895,0,1
"3701","Rootletin",1.00000000001192,0.924911001407629,0,1
"2164","IMS_HHH",1.00000000001193,0.871701497986938,0,3
"4312","Torus",1.00000000001194,0.887550714475219,0,3
"1767","GAS2",1.00000000001195,0.781067021040769,0,4
"774","COX5B",1.00000000001203,0.961697792999203,0,1
"2015","Hepsin-SRCR",1.00000000001203,0.961697792999203,0,1
"2423","MAT1",1.00000000001203,0.961697792999203,0,1
"4717","zf-C3HC4_5",1.00000000001203,0.961697792999203,0,1
"4356","Transketolase_C",1.00000000001203,0.887779071649051,0,3
"291","ArsA_ATPase",1.00000000001211,0.961543556096892,0,1
"1599","FBPase",1.00000000001211,0.961543556096892,0,1
"2124","HYLS1_C",1.00000000001211,0.961543556096892,0,1
"2759","NERD",1.00000000001211,0.961543556096892,0,1
"2305","Ldh_2",1.00000000001214,0.88827790941496,0,3
"3715","Rpn3_C",1.00000000001221,0.960895420076157,0,1
"4425","Tub",1.00000000001221,0.960895420076157,0,1
"4426","Tub_N",1.00000000001221,0.960895420076157,0,1
"912","DegT_DnrJ_EryC1",1.00000000001229,0.960891010532615,0,1
"3007","Paxillin",1.00000000001229,0.960891010532615,0,1
"4026","SRP_SPB",1.00000000001229,0.960891010532615,0,1
"468","BROMI",1.0000000000123,0.937460393574581,0,1
"2105","HTH_40",1.00000000001241,0.952447600747995,0,1
"4688","Yos1",1.00000000001244,0.926640949510132,0,2
"102","Acetyltransf_CG",1.00000000001245,0.963102677077109,0,1
"2575","MMgT",1.00000000001245,0.963102677077109,0,1
"453","BRAP2",1.0000000000125,0.960743027925521,0,1
"539","Casc1",1.00000000001254,0.959363372982355,0,1
"540","Casc1_N",1.00000000001254,0.959363372982355,0,1
"1858","Glyco_hydro_63N",1.00000000001254,0.959363372982355,0,1
"13","3-PAP",1.00000000001258,0.960229100860724,0,1
"2617","Mpp10",1.00000000001258,0.960229100860724,0,1
"3646","RMMBL",1.00000000001262,0.885127226310295,0,3
"2603","Mon1",1.00000000001263,0.960760415482965,0,1
"3434","Rav1p_C",1.00000000001267,0.92359761933909,0,1
"990","DnaJ_CXXCXGXG",1.00000000001267,0.853840331915024,0,4
"3816","SCAI",1.00000000001269,0.960715000428134,0,1
"3874","SF1-HH",1.00000000001269,0.960715000428134,0,1
"323","ATP_bind_3",1.00000000001279,0.862888495168307,0,3
"1763","GARS_A",1.00000000001287,0.951949695647672,0,1
"1764","GARS_C",1.00000000001287,0.951949695647672,0,1
"1765","GARS_N",1.00000000001287,0.951949695647672,0,1
"1510","Es2",1.00000000001289,0.960946060956126,0,1
"3987","SPATIAL",1.00000000001289,0.960946060956126,0,1
"98","Acetyltransf_13",1.00000000001291,0.959499581037674,0,1
"672","CitMHS",1.00000000001291,0.959499581037674,0,1
"1158","DUF3402",1.00000000001291,0.959499581037674,0,1
"2697","N1221",1.00000000001291,0.959499581037674,0,1
"3738","RSB_motif",1.00000000001291,0.959499581037674,0,1
"4216","Thioredox_DsbH",1.00000000001291,0.959499581037674,0,1
"4704","zf-C2H2_3",1.00000000001291,0.959499581037674,0,1
"1331","DUF72",1.00000000001295,0.961015880558844,0,1
"1385","E2_bind",1.00000000001295,0.961015880558844,0,1
"2788","nlz1",1.00000000001295,0.961015880558844,0,1
"1820","Gla",1.00000000001296,0.863461843773119,0,3
"4472","UDP-g_GGTase",1.00000000001296,0.92893691100109,0,1
"3604","Ribosomal_S28e",1.00000000001297,0.963400124671567,0,1
"4143","TAT_ubiq",1.00000000001297,0.961113470706739,0,1
"3202","PIP49_C",1.00000000001309,0.887785888996041,0,3
"4183","TFIIB",1.00000000001311,0.88989079162953,0,3
"343","ATP-synt_G",1.00000000001315,0.96305507513905,0,1
"493","C6_DPF",1.00000000001315,0.96305507513905,0,1
"1144","DUF3128",1.00000000001315,0.96305507513905,0,1
"2542","MIF",1.00000000001315,0.96305507513905,0,1
"3465","Rep_fac-A_3",1.00000000001315,0.96305507513905,0,1
"4013","Spt4",1.00000000001315,0.96305507513905,0,1
"101","Acetyltransf_3",1.00000000001324,0.962562215703857,0,1
"311","ATF7IP_BD",1.00000000001324,0.962562215703857,0,1
"1142","DUF2974",1.00000000001324,0.962562215703857,0,1
"1338","DUF778",1.00000000001324,0.962562215703857,0,1
"1670","fn3_4",1.00000000001324,0.962562215703857,0,1
"4243","TINF2_N",1.00000000001324,0.962562215703857,0,1
"767","Cornichon",1.00000000001324,0.927021559595017,0,2
"962","DNA_binding_1",1.00000000001327,0.962614590969082,0,1
"2396","Maf",1.00000000001327,0.962614590969082,0,1
"2506","Methyltransf_1N",1.00000000001327,0.962614590969082,0,1
"3065","Peptidase_C78",1.00000000001334,0.88810056831279,0,3
"2615","MPC",1.00000000001337,0.927452576012832,0,2
"3972","Sortilin_C",1.0000000000134,0.83639325619629,0,3
"3973","Sortilin-Vps10",1.0000000000134,0.83639325619629,0,3
"3862","Sema",1.00000000001346,0.855803937104526,0,3
"4077","Suf",1.00000000001352,0.852578465540563,0,3
"3584","Ribosomal_S10",1.00000000001353,0.891637902457869,0,3
"3643","RMI1_N",1.00000000001354,0.915895291613583,0,2
"3524","Ribosomal_L11",1.00000000001354,0.926815041785658,0,2
"3525","Ribosomal_L11_N",1.00000000001354,0.926815041785658,0,2
"195","Alpha-amylase_C",1.00000000001365,0.960214532875893,0,1
"320","ATG7_N",1.00000000001365,0.960214532875893,0,1
"568","CBM_48",1.00000000001365,0.960214532875893,0,1
"3406","Rad17",1.00000000001365,0.960214532875893,0,1
"2567","MitoNEET_N",1.00000000001367,0.927029429415679,0,2
"1282","DUF4614",1.00000000001374,0.960956779896242,0,1
"2074","HNH",1.00000000001374,0.960956779896242,0,1
"3090","Peptidase_M48_N",1.00000000001374,0.960956779896242,0,1
"3555","Ribosomal_L28",1.00000000001384,0.962599583428733,0,1
"3828","Sdh_cyt",1.00000000001384,0.962599583428733,0,1
"379","Band_7_C",1.00000000001386,0.961164405359363,0,1
"623","CENP-T_C",1.00000000001386,0.961164405359363,0,1
"624","CENP-T_N",1.00000000001386,0.961164405359363,0,1
"1655","FIST",1.00000000001386,0.961164405359363,0,1
"1656","FIST_C",1.00000000001386,0.961164405359363,0,1
"1871","Glyco_transf_21",1.00000000001386,0.961164405359363,0,1
"3324","Proteasom_Rpn13",1.00000000001386,0.961164405359363,0,1
"3681","RNA_pol_Rpc4",1.00000000001386,0.961164405359363,0,1
"3714","RPN13_C",1.00000000001386,0.961164405359363,0,1
"1954","GUCT",1.00000000001392,0.96046937253587,0,1
"3665","RNA_pol_Rpb1_6",1.00000000001403,0.925159918199847,0,1
"3666","RNA_pol_Rpb1_7",1.00000000001403,0.925159918199847,0,1
"3667","RNA_pol_Rpb1_R",1.00000000001403,0.925159918199847,0,1
"347","Atrophin-1",1.00000000001404,0.948804354450128,0,1
"32","7TM_GPCR_Srx",1.00000000001404,0.854012305433932,0,4
"1900","GN3L_Grn1",1.00000000001406,0.960686716546238,0,1
"1044","DUF1154",1.00000000001415,0.929461733736562,0,1
"2132","ICAT",1.00000000001419,0.962735840946775,0,1
"546","Catalase",1.00000000001419,0.876834707058882,0,3
"1321","DUF5404",1.00000000001424,0.960577610771135,0,1
"1651","Fip1",1.00000000001424,0.960577610771135,0,1
"4289","Tmemb_cc2",1.00000000001424,0.960577610771135,0,1
"3522","Ribosomal_L1",1.00000000001427,0.890372146567769,0,3
"2038","HIF-1",1.0000000000143,0.958695854090681,0,1
